id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
8.3941E+14,"Military-style weapons kill kids, parents, teachers, nurses, cops, and community members. The majority of Americans want these weapons banned, to keep our communities safe. 
 
The House plans to vote tonight after 5 p.m. on this important ban. Please take 5 minutes to call your Representative at 202-224-3121 and tell them to support this assault weapons ban to help #EndGunViolenceNow.",1,1,1,0,0,0
9.48781E+14,"ICYMI: AFT Vermont President Deb Snell talked to MSNBC
 about the #PPE shortage, and what healthcare workers want lawmakers to know during the spread of COVID-19.",1,0,0,0,1,0
1703448357116620,"The opening session of the 87th national convention of the American Federation of Teachers features AFT leaders from across the country, guest speakers such as Boston Mayor Michelle Wu and AFL-CIO Massachusetts President Steven Tolman, and the State of the Union address by AFT President Randi Weingarten.",0,0,0,1,0,0
1335113097897620,"Yesterday, AFT Secretary-Treasurer Lorretta Johnson met Kailash Satyarthi on the steps of the Lincoln Memorial. The two have worked together for many years to fight child labor, trafficking and other forms of exploitation of children.",1,1,0,1,0,0
1120456502972840,"Class size matters. 

This legislation helps incentivize reducing class sizes, particularly in low-income districts that need it most. It’s an investment in students, in teachers and in the future success of our nation’s public schools.",1,1,0,0,0,0
1087261253101450,Don’t miss your chance to win a private screening for your class! Read all about it here: ,0,0,0,0,1,0
4.40229E+14,"""The best way for us to appreciate educators is to hear what they’re saying, understand what they need to succeed, and help them secure the necessary resources and support.""

Read more from AFT President Randi Weignarten's #TeacherAppreciationWeek post for Shondaland:",0,0,0,1,0,0
1945925329242920,"Under the historic agreement, all PSLF applicants who were denied relief will have an opportunity for their cases to be reviewed by the department, setting public employees across the country, including teachers, nurses and firefighters, on a path to a life-changing reduction or elimination of their crushing student debt burden.

Read more:",1,1,0,0,0,0
1284313552585140,"This is why we, and the states, took action against Navient: Their bad servicing practices have driven borrowers into default.

""The education department has not shared the audit’s findings with the plaintiffs in the lawsuits. In fact, even while knowing of its conclusions, the department repeatedly argued that state and other federal authorities do not have jurisdiction over Navient’s business practices.""",1,1,0,0,0,0
1107731534116560,"Opening the country up has to be done in a way that prioritizes public health, not corporate profits. Join our LIVE Q&A with Rep. Jamie Raskin, President Randi Weingarten, and the Congressional Progressive Caucus Center on Thursday 5/7, 7pm ET to discuss how to re-open America.

RSVP:",1,0,0,0,1,0
8.75102E+14,"Research shows that implicit biases pervade our culture, yet people are often unaware they even hold them, much less how to navigate them. The consequences for minority students can be detrimental. Creating a safe space in the classroom and honoring and respecting feelings can go a long way toward tackling both implicit and explicit biases in our schools.

Read more from Share My Lesson in the Fall 2019 American Educator:",1,1,0,0,0,0
5.62969E+14,"""Even though the economy has recovered, they’re refusing to give us the restoration of our yearly funding. It’s a step in the right direction, but it’s not going to fix the problem.” - Ralph Quintana, president of Arizona Federation of Teachers/AFT-AZ #8002",1,0,0,0,0,0
5.44437E+14,"""It's this idea that we cant trust our educators. Which is not true! You certified us as a state. They are just trying to come after us and so of course people are afraid."" 

Emily Gorentz is a 4th grade teacher in Kissimmee, FL. Here's her story of how Governor DeSantis's new laws are making teaching more difficult.",1,0,0,0,0,0
1044245794115530,"Today, we heard testimony from the USPS’s Chief Operating Officer and Executive Vice President.",0,0,0,0,0,0
4.02845E+14,APWU President Mark Dimondstein's New Year message for APWU members across the country.,0,0,0,0,1,0
5.36556E+14,"Yesterday, Judge Stanley Bastian of the federal district court in Washington state issued a nationwide order prohibiting the Postal Service from making major operational changes before the November election.",0,0,0,0,0,0
1583152639275360,"Union Strong, all day long! #APWUnited",0,0,0,1,0,0
5.62579E+14,"“As we head into national negotiations, engage in our ‘Building Union Power’ organizing drive, and face down management’s “network modernization” plan, it’s a good time to reflect on what a huge difference the union makes.” – President Dimondstein",0,0,0,1,0,0
8.76277E+14,"Don't forget APWU LIVE is tonight 7PM ET - President Dimondstein will be taking your questions, highlighting victories of the past year and goals of 2022!",0,0,0,0,1,0
1280109126456520,"🎧Announcing a brand new way to get information and updates from the APWU! Today we're introducing our new podcast ""Communicating with You, the Member: a podcast with APWU President Mark Dimondstein""

🎧Listen & subscribe wherever you get your podcasts!
",0,0,0,0,1,0
1728984587887600,Happy #AAPI Heritage Month - a time to celebrate the contributions of Asians and Pacific Islanders to our nation. We're proud to honor our AAPI members and all their contributions to the public Postal Service and our union work.,0,0,0,1,1,0
1627597348010530,Union YES! Autoworkers at Mercedes-Benz in Alabama have filed for a union election with UAW International Union.,0,0,0,1,0,0
1802653423884410,"""After much thought and consideration for the safety of our Local and State delegates, national officers, families, guests and friends, and the ability to have a democratic and fully participatory convention, the National Executive Board has made the difficult decision to postpone the APWU 25th Biennial National Convention scheduled in Los Angeles, CA this coming August.""",0,0,0,1,0,0
5.26879E+14,What if the mail only came 3x a week? What if it cost 4x as much to send a letter to your cousin in Montana than the one in NYC? What if they stopped delivering to your home altogether? All that could be real if the White House plan to sell the USPS to Wall Street comes to pass.,1,0,0,0,0,0
9.13305E+14,Get out and vote today for legislators who support workers' rights and the public postal service.,0,0,1,0,0,0
1082026190070160,"“The Consent form negotiated by the parties was substantially different from the original USPS Limited Query Consent form. This form is for a two year period, the same length of time as the DOT physical card,” said MVS Director Michael O. Foster.",0,0,0,0,0,0
4.81505E+14,"For too long, hostile work environments and short staffing issues from managers have affected postal workers' abilities to do our jobs. #SpeakUpTogether Share your story: apwu.org/speak-up-together",1,0,0,0,1,0
3866834336931480,"On Thursdays, we wear our union gear with pride! Today we highlight Douglas G., a Tour 1 Expediter in South Suburban, IL. Want a chance to be featured next week? Show us how you wear your APWU gear with pride! Drop a photo in the comments below ⬇️⬇️⬇️",0,0,0,1,1,0
1694952131134210,"“Save the Date! Secretary-Treasurer’s Conference April 11-13, 2023. The three-day conference will provide vital training to new local officers, presidents and secretary-treasurers."" - Secretary-Treasurer Liz Powell",0,0,0,0,1,0
